split,id,image_path,source_path,sha1,is_exact_anchor,dhash_min,dhash_similarity,face_count,mean,std,grad,min,max,risk_exact,risk_dhash,risk_grad,risk_face,bad_score,pred_e086,pred_e087,pred_e088
test,1777,data\processed\exp_001_faces_224\test\1777.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1777.npy,ef57f0ce49dd3757ed49ef045a834be67737a6f8,0,36,0.4375,1,150.1284413580247,73.00723761078959,4.746669532902794,0.0,249.0,0.0,0.4375,0.0,0.0,0.08750000000000001,0,0,0
test,184,data\processed\exp_001_faces_224\test\184.png,data\raw\kul-computer-vision-ga-1-2026\test\test_184.npy,c9f94b77d20aa8c4d8ef686760400e25d53fd7ad,0,40,0.375,1,172.48966820987656,39.341587479333256,4.481595607270415,0.0,255.0,0.0,0.375,0.07705049459962232,0.0,0.08655757418994336,0,0,0
test,41,data\processed\exp_001_faces_224\test\41.png,data\raw\kul-computer-vision-ga-1-2026\test\test_41.npy,9828d6f20ec64bb515630938ba902e95bcdcebf1,0,37,0.421875,1,172.0075424382716,72.28721488733107,4.863980266352762,0.0,255.0,0.0,0.421875,0.0,0.0,0.084375,1,1,1
test,113,data\processed\exp_001_faces_224\test\113.png,data\raw\kul-computer-vision-ga-1-2026\test\test_113.npy,7509638cdc39d33590bf99fae85afb06d918b87e,0,37,0.421875,1,135.2624345847554,80.74825319658828,8.989442570235356,0.0,255.0,0.0,0.421875,0.0,0.0,0.084375,2,2,2
test,159,data\processed\exp_001_faces_224\test\159.png,data\raw\kul-computer-vision-ga-1-2026\test\test_159.npy,68cfa88c3f7751e6b6f118dd3cf94bcefe2bdd8f,0,37,0.421875,3,92.89463333333333,75.52328047802118,10.72511148272018,0.0,255.0,0.0,0.421875,0.0,0.0,0.084375,0,0,0
test,163,data\processed\exp_001_faces_224\test\163.png,data\raw\kul-computer-vision-ga-1-2026\test\test_163.npy,752602dfbc36c8fda322168fc836b0e810cfb6a7,0,37,0.421875,1,109.919671875,71.92997567438306,7.699002138089277,0.0,255.0,0.0,0.421875,0.0,0.0,0.084375,2,2,2
test,294,data\processed\exp_001_faces_224\test\294.png,data\raw\kul-computer-vision-ga-1-2026\test\test_294.npy,2b2cf79d605206d330224cf0dc7a2866a7f1bc64,0,37,0.421875,1,153.5842001216545,72.89429659467841,7.85459309360337,0.0,255.0,0.0,0.421875,0.0,0.0,0.084375,0,0,0
test,496,data\processed\exp_001_faces_224\test\496.png,data\raw\kul-computer-vision-ga-1-2026\test\test_496.npy,362a712b0fb7330cf1c0b91b4ccac2bc4cdc430f,0,37,0.421875,2,119.0832925925926,70.54168496640531,10.31658491267187,0.0,255.0,0.0,0.421875,0.0,0.0,0.084375,2,2,2
test,545,data\processed\exp_001_faces_224\test\545.png,data\raw\kul-computer-vision-ga-1-2026\test\test_545.npy,3eee70fe4b43ef03df013e0bba6d2272cc101862,0,37,0.421875,2,166.56377037037038,80.06408155697588,9.07236900780379,0.0,255.0,0.0,0.421875,0.0,0.0,0.084375,2,2,2
test,547,data\processed\exp_001_faces_224\test\547.png,data\raw\kul-computer-vision-ga-1-2026\test\test_547.npy,1e31c38cd9a4d785b58caa4bbac5bb9d339bef0f,0,37,0.421875,1,139.58615238095237,70.23598797154266,11.697119919163626,0.0,255.0,0.0,0.421875,0.0,0.0,0.084375,0,0,0
test,548,data\processed\exp_001_faces_224\test\548.png,data\raw\kul-computer-vision-ga-1-2026\test\test_548.npy,c0842b16afc703e6489054e1200729dff88efc42,0,37,0.421875,1,141.4557111111111,70.16623020168993,6.673827538907911,0.0,255.0,0.0,0.421875,0.0,0.0,0.084375,0,0,0
test,616,data\processed\exp_001_faces_224\test\616.png,data\raw\kul-computer-vision-ga-1-2026\test\test_616.npy,737b07faadbdb0c9c525069a38ec5ac46e68c509,0,37,0.421875,2,90.72836364778689,84.93961834060339,6.993389705950001,0.0,255.0,0.0,0.421875,0.0,0.0,0.084375,0,0,0
test,621,data\processed\exp_001_faces_224\test\621.png,data\raw\kul-computer-vision-ga-1-2026\test\test_621.npy,ed66a93624bb7c922735ddfbc7285556ca393124,0,37,0.421875,1,90.44824969021066,69.25252789852395,7.176771971669364,0.0,255.0,0.0,0.421875,0.0,0.0,0.084375,1,1,1
test,642,data\processed\exp_001_faces_224\test\642.png,data\raw\kul-computer-vision-ga-1-2026\test\test_642.npy,7e37957cd42949f2bd3a3515b2b748eedc2a1395,0,37,0.421875,1,104.34823748668796,64.31634591242054,5.976078530440237,0.0,255.0,0.0,0.421875,0.0,0.0,0.084375,2,2,2
test,658,data\processed\exp_001_faces_224\test\658.png,data\raw\kul-computer-vision-ga-1-2026\test\test_658.npy,3eee70fe4b43ef03df013e0bba6d2272cc101862,0,37,0.421875,2,166.56377037037038,80.06408155697588,9.07236900780379,0.0,255.0,0.0,0.421875,0.0,0.0,0.084375,2,2,2
test,668,data\processed\exp_001_faces_224\test\668.png,data\raw\kul-computer-vision-ga-1-2026\test\test_668.npy,f9901ccc9f729445346ab12cdb1bb6677eea0176,0,37,0.421875,1,189.21785425101214,74.0304761056337,5.041986656021743,0.0,255.0,0.0,0.421875,0.0,0.0,0.084375,0,0,0
test,671,data\processed\exp_001_faces_224\test\671.png,data\raw\kul-computer-vision-ga-1-2026\test\test_671.npy,14c0a75f72dca63b59a85e2297494edf40e5070b,0,37,0.421875,1,109.32274931249096,67.97105003590904,6.26388941261228,0.0,255.0,0.0,0.421875,0.0,0.0,0.084375,2,2,2
test,829,data\processed\exp_001_faces_224\test\829.png,data\raw\kul-computer-vision-ga-1-2026\test\test_829.npy,cc79aebf201d99368b770d5304ec0e840f81653b,0,37,0.421875,2,93.96164074074073,84.66132060359682,7.630977331846896,0.0,255.0,0.0,0.421875,0.0,0.0,0.084375,1,1,1
test,889,data\processed\exp_001_faces_224\test\889.png,data\raw\kul-computer-vision-ga-1-2026\test\test_889.npy,6213a93709dfcd618237ed6838f1add193ee2430,0,37,0.421875,2,82.63680202871024,81.02853289752655,6.725203123175843,0.0,255.0,0.0,0.421875,0.0,0.0,0.084375,2,2,2
test,1070,data\processed\exp_001_faces_224\test\1070.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1070.npy,0df2639cec04af56d0b45b53bdba51dd7e37172f,0,37,0.421875,2,101.24957796143251,78.22475245769118,5.676254346746149,0.0,255.0,0.0,0.421875,0.0,0.0,0.084375,2,2,2
test,1103,data\processed\exp_001_faces_224\test\1103.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1103.npy,3aca1edd9492cba54fdccfc24ee339fed52ea75e,0,37,0.421875,3,124.55909063665024,88.17569493279488,11.530840151328448,0.0,255.0,0.0,0.421875,0.0,0.0,0.084375,2,2,2
test,1118,data\processed\exp_001_faces_224\test\1118.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1118.npy,3147220104c476e9c738af7bfefe271ea99cdbea,0,37,0.421875,2,116.36015673225309,75.12863457058641,5.6277912523089695,0.0,255.0,0.0,0.421875,0.0,0.0,0.084375,0,0,0
test,1135,data\processed\exp_001_faces_224\test\1135.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1135.npy,fad87813e57b2fe435fe6258e0d58a50271c47b0,0,37,0.421875,2,136.16032127941446,85.37031816889805,6.068293489865697,0.0,255.0,0.0,0.421875,0.0,0.0,0.084375,0,0,0
test,1157,data\processed\exp_001_faces_224\test\1157.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1157.npy,3eee70fe4b43ef03df013e0bba6d2272cc101862,0,37,0.421875,2,166.56377037037038,80.06408155697588,9.07236900780379,0.0,255.0,0.0,0.421875,0.0,0.0,0.084375,2,2,2
test,1229,data\processed\exp_001_faces_224\test\1229.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1229.npy,0be93dbfd28926983dd2044d30416fd2f5d861e7,0,37,0.421875,1,140.71714058510034,81.95334236797508,4.619858523026068,0.0,255.0,0.0,0.421875,0.0,0.0,0.084375,2,2,2
test,1234,data\processed\exp_001_faces_224\test\1234.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1234.npy,42ede84001c15b7faade34dd29db8a5469f3bcb4,0,37,0.421875,1,131.91440972222222,67.46178574137703,8.19114541661748,0.0,255.0,0.0,0.421875,0.0,0.0,0.084375,2,2,2
test,1320,data\processed\exp_001_faces_224\test\1320.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1320.npy,5ff6108fd7321b60c9b45334290e9625883c7f12,0,37,0.421875,2,109.8400932844426,73.65221090799793,6.310081072137103,0.0,255.0,0.0,0.421875,0.0,0.0,0.084375,1,1,1
test,1380,data\processed\exp_001_faces_224\test\1380.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1380.npy,dd5c31b8b119061aeeb36cb5b6280080a3dbaeb4,0,37,0.421875,1,114.38691662332224,65.15187158580174,5.589698165823828,0.0,255.0,0.0,0.421875,0.0,0.0,0.084375,2,2,2
test,1405,data\processed\exp_001_faces_224\test\1405.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1405.npy,3d0677e302fafa245c7fcc996dbeb4351c59fd06,0,37,0.421875,1,72.75020277777777,72.45478631312845,9.808491571040198,0.0,255.0,0.0,0.421875,0.0,0.0,0.084375,1,1,1
test,1433,data\processed\exp_001_faces_224\test\1433.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1433.npy,8b58b1ccecf5cfa7fdffc4874e702c51d51f028f,0,37,0.421875,1,130.27887602172115,67.92791838521553,8.456722749130304,0.0,255.0,0.0,0.421875,0.0,0.0,0.084375,0,0,0
test,1488,data\processed\exp_001_faces_224\test\1488.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1488.npy,3fa36ba11b2ba50072fb3228b6756347724b9b1a,0,37,0.421875,3,114.74089598108748,87.3411030183092,12.568191003840623,0.0,255.0,0.0,0.421875,0.0,0.0,0.084375,2,2,2
test,1492,data\processed\exp_001_faces_224\test\1492.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1492.npy,e92a8ffeb97a18d502264b14489de9d7c8e4f65e,0,37,0.421875,1,153.56718442822384,72.96195460365587,4.862918224409581,0.0,255.0,0.0,0.421875,0.0,0.0,0.084375,0,0,0
test,1537,data\processed\exp_001_faces_224\test\1537.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1537.npy,6e23081aaab8f6f6d3e880e2af7112b7a5bab4b9,0,37,0.421875,1,119.5629710701193,62.916485091136856,4.896965511000322,0.0,249.0,0.0,0.421875,0.0,0.0,0.084375,0,0,0
test,1561,data\processed\exp_001_faces_224\test\1561.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1561.npy,1e31c38cd9a4d785b58caa4bbac5bb9d339bef0f,0,37,0.421875,1,139.58615238095237,70.23598797154266,11.697119919163626,0.0,255.0,0.0,0.421875,0.0,0.0,0.084375,0,0,0
test,1755,data\processed\exp_001_faces_224\test\1755.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1755.npy,6f0a227b507a33e35672bcf1c4fd8b144e9b61b0,0,37,0.421875,1,108.31953396036565,73.98765518767763,5.712545243984714,0.0,252.0,0.0,0.421875,0.0,0.0,0.084375,2,2,2
test,1782,data\processed\exp_001_faces_224\test\1782.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1782.npy,14c0a75f72dca63b59a85e2297494edf40e5070b,0,37,0.421875,1,109.32274931249096,67.97105003590904,6.26388941261228,0.0,255.0,0.0,0.421875,0.0,0.0,0.084375,2,2,2
test,1788,data\processed\exp_001_faces_224\test\1788.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1788.npy,65c42617c784d228a890f3f1763f09a56d598fdd,0,37,0.421875,1,128.49383544618445,59.57584997114665,5.233266558710254,0.0,255.0,0.0,0.421875,0.0,0.0,0.084375,2,2,2
test,26,data\processed\exp_001_faces_224\test\26.png,data\raw\kul-computer-vision-ga-1-2026\test\test_26.npy,766df4ed701976f21920698d057b67e80773be7c,0,38,0.40625,1,172.82304318488528,63.17319691999608,4.5542875099892655,4.0,255.0,0.0,0.40625,0.019843529781404124,0.0,0.08422652946721063,0,0,0
test,100,data\processed\exp_001_faces_224\test\100.png,data\raw\kul-computer-vision-ga-1-2026\test\test_100.npy,fe5995ad857620290ab1aa45fa529748960760da,0,38,0.40625,1,160.91937777777778,49.23725181936894,7.512852658145313,0.0,255.0,0.0,0.40625,0.0,0.0,0.08125,0,0,0
test,144,data\processed\exp_001_faces_224\test\144.png,data\raw\kul-computer-vision-ga-1-2026\test\test_144.npy,e4766ffa110f256c51941cd495aa04c92ec571c5,0,38,0.40625,1,67.82372103595732,56.47077870284323,6.532243338699097,0.0,255.0,0.0,0.40625,0.0,0.0,0.08125,0,0,0
test,191,data\processed\exp_001_faces_224\test\191.png,data\raw\kul-computer-vision-ga-1-2026\test\test_191.npy,63423843a3a1ef70c1525239bcaab85c0741d765,0,38,0.40625,1,180.40146457077873,76.16122298797333,8.383599533221847,0.0,255.0,0.0,0.40625,0.0,0.0,0.08125,0,0,0
test,210,data\processed\exp_001_faces_224\test\210.png,data\raw\kul-computer-vision-ga-1-2026\test\test_210.npy,ce6bc943dcc6e2b54ef79464765a08b36ca661af,0,38,0.40625,1,180.40038474210587,76.12276990503139,8.329588706361012,0.0,255.0,0.0,0.40625,0.0,0.0,0.08125,0,0,0
test,254,data\processed\exp_001_faces_224\test\254.png,data\raw\kul-computer-vision-ga-1-2026\test\test_254.npy,7333f72848faf8961e5ff9bb6516b7356ce07242,0,38,0.40625,1,104.11522246835986,76.03352776275506,5.23515913172421,0.0,255.0,0.0,0.40625,0.0,0.0,0.08125,0,0,1
test,346,data\processed\exp_001_faces_224\test\346.png,data\raw\kul-computer-vision-ga-1-2026\test\test_346.npy,ba01d7d2c8e10fbafa638dc82e2e6467ce4ec790,0,38,0.40625,1,168.3343091033137,64.98050794006069,5.405457256704288,0.0,255.0,0.0,0.40625,0.0,0.0,0.08125,0,0,0
test,424,data\processed\exp_001_faces_224\test\424.png,data\raw\kul-computer-vision-ga-1-2026\test\test_424.npy,51834bdd57afa479a4e991bfb0bb2585409280ed,0,38,0.40625,1,128.57422049956935,70.1235316894425,6.638253587985989,0.0,255.0,0.0,0.40625,0.0,0.0,0.08125,2,2,2
test,499,data\processed\exp_001_faces_224\test\499.png,data\raw\kul-computer-vision-ga-1-2026\test\test_499.npy,0ee3429e5f31d33a7c2a5cf18d4bbae80c6b1011,0,38,0.40625,4,114.25420947414167,93.38658469321834,6.113460628489154,0.0,255.0,0.0,0.40625,0.0,0.0,0.08125,0,0,0
test,556,data\processed\exp_001_faces_224\test\556.png,data\raw\kul-computer-vision-ga-1-2026\test\test_556.npy,c9419f48d83d4bc345254afe3a74a1e2360dc1a6,0,38,0.40625,1,117.5340861801536,63.128273522699665,5.488372883378043,0.0,255.0,0.0,0.40625,0.0,0.0,0.08125,0,0,0
test,568,data\processed\exp_001_faces_224\test\568.png,data\raw\kul-computer-vision-ga-1-2026\test\test_568.npy,2b285d9c07e639143a3c34c642f428e0efb9beb2,0,38,0.40625,1,180.4018578154726,76.16986628973476,8.312142953395721,0.0,255.0,0.0,0.40625,0.0,0.0,0.08125,0,0,0
test,646,data\processed\exp_001_faces_224\test\646.png,data\raw\kul-computer-vision-ga-1-2026\test\test_646.npy,40e9cd2e7a6aac2b0b1d10224c80444cbf18a642,0,38,0.40625,1,115.67342538801951,71.50625375431967,5.024377245308031,0.0,225.0,0.0,0.40625,0.0,0.0,0.08125,0,0,0
test,706,data\processed\exp_001_faces_224\test\706.png,data\raw\kul-computer-vision-ga-1-2026\test\test_706.npy,b1730af1bd5b1a4b66b11d8fc12477bdd96e75b3,0,38,0.40625,1,111.37341798941799,63.87879526831344,5.460044954181097,0.0,255.0,0.0,0.40625,0.0,0.0,0.08125,2,2,2
test,718,data\processed\exp_001_faces_224\test\718.png,data\raw\kul-computer-vision-ga-1-2026\test\test_718.npy,a65741068254a2124155573e388c74221d871109,0,38,0.40625,5,80.02309479553904,70.57203586011124,6.3277527553903905,0.0,255.0,0.0,0.40625,0.0,0.0,0.08125,0,0,0
test,721,data\processed\exp_001_faces_224\test\721.png,data\raw\kul-computer-vision-ga-1-2026\test\test_721.npy,a843491c3eb96e1045457e8c290cb80e5ad27294,0,38,0.40625,1,125.82250797838105,88.35055396203329,4.864742748575839,0.0,255.0,0.0,0.40625,0.0,0.0,0.08125,0,0,0
test,872,data\processed\exp_001_faces_224\test\872.png,data\raw\kul-computer-vision-ga-1-2026\test\test_872.npy,7c1a05ab05ca2f2c0a0c6c759b29128000761ddf,0,38,0.40625,1,64.86860573476703,58.237490425864166,6.222716797850991,0.0,255.0,0.0,0.40625,0.0,0.0,0.08125,0,0,0
test,904,data\processed\exp_001_faces_224\test\904.png,data\raw\kul-computer-vision-ga-1-2026\test\test_904.npy,f5bde8f7ca07a4b1cbebb9290bcc272d81dc3e87,0,38,0.40625,1,91.63036980209976,77.2804037483822,5.345496976057829,0.0,255.0,0.0,0.40625,0.0,0.0,0.08125,1,1,1
test,918,data\processed\exp_001_faces_224\test\918.png,data\raw\kul-computer-vision-ga-1-2026\test\test_918.npy,ec6472806c44d1335936e68047c3387dafa485d3,0,38,0.40625,4,67.42905527414287,60.55659666354262,5.103111030200095,0.0,255.0,0.0,0.40625,0.0,0.0,0.08125,0,0,0
test,990,data\processed\exp_001_faces_224\test\990.png,data\raw\kul-computer-vision-ga-1-2026\test\test_990.npy,84f422be53d1aef6def4407bbe9d48c9b5bee83a,0,38,0.40625,1,63.99379444444445,72.65261207362546,5.075952513448339,0.0,255.0,0.0,0.40625,0.0,0.0,0.08125,2,2,2
test,1120,data\processed\exp_001_faces_224\test\1120.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1120.npy,44c900b847f77777873bc5fcebb8ff0083878465,0,38,0.40625,1,179.413197586727,85.06585785573257,6.514296051421236,0.0,255.0,0.0,0.40625,0.0,0.0,0.08125,0,0,0
test,1126,data\processed\exp_001_faces_224\test\1126.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1126.npy,a0e9b7e61e52a8b4e3870df5f8ac445712b4f394,0,38,0.40625,1,114.57254878056405,61.0745889538558,5.480745417559453,0.0,255.0,0.0,0.40625,0.0,0.0,0.08125,0,0,0
test,1145,data\processed\exp_001_faces_224\test\1145.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1145.npy,715ea8aec254fb1f45f97961ec441d6028b99461,0,38,0.40625,1,183.87480614488467,56.843791049965226,15.012282706220184,0.0,255.0,0.0,0.40625,0.0,0.0,0.08125,0,0,0
test,1165,data\processed\exp_001_faces_224\test\1165.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1165.npy,2b285d9c07e639143a3c34c642f428e0efb9beb2,0,38,0.40625,1,180.4018578154726,76.16986628973476,8.312142953395721,0.0,255.0,0.0,0.40625,0.0,0.0,0.08125,0,0,0
test,1175,data\processed\exp_001_faces_224\test\1175.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1175.npy,90246764a81ff554a07f6d2fdaf5c5a7496e47dc,0,38,0.40625,1,96.5841366041366,61.7939500701149,7.228929174123055,0.0,255.0,0.0,0.40625,0.0,0.0,0.08125,2,2,2
test,1240,data\processed\exp_001_faces_224\test\1240.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1240.npy,1bdc4efc405a0d6a592079e78c44e3eee977dda8,0,38,0.40625,1,180.40681208053692,75.53947076942632,7.6387231442162875,0.0,255.0,0.0,0.40625,0.0,0.0,0.08125,0,0,0
test,1304,data\processed\exp_001_faces_224\test\1304.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1304.npy,bedd48b37c56d0e288af9a258cd344b4c19ec376,0,38,0.40625,2,152.19513055555555,90.90262778355296,6.743068349990547,0.0,255.0,0.0,0.40625,0.0,0.0,0.08125,1,1,1
test,1310,data\processed\exp_001_faces_224\test\1310.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1310.npy,ce6bc943dcc6e2b54ef79464765a08b36ca661af,0,38,0.40625,1,180.40038474210587,76.12276990503139,8.329588706361012,0.0,255.0,0.0,0.40625,0.0,0.0,0.08125,0,0,0
test,1362,data\processed\exp_001_faces_224\test\1362.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1362.npy,40265a60d2f3b132a757642dc2fae94ed0ff623e,0,38,0.40625,1,156.49326887104664,79.51000324672157,6.88502452130989,0.0,255.0,0.0,0.40625,0.0,0.0,0.08125,0,0,0
test,1432,data\processed\exp_001_faces_224\test\1432.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1432.npy,394819cdbfe849a2b7d0f01e531eb196a5339add,0,38,0.40625,1,132.12522222222222,74.49676534508355,5.008245447046926,0.0,255.0,0.0,0.40625,0.0,0.0,0.08125,1,1,1
test,1440,data\processed\exp_001_faces_224\test\1440.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1440.npy,ac68563f65cadb5d42f8239a8fdea52d9d4fd49e,0,38,0.40625,1,52.54767232510288,62.132054095078,5.487946901308918,0.0,255.0,0.0,0.40625,0.0,0.0,0.08125,0,0,0
test,1544,data\processed\exp_001_faces_224\test\1544.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1544.npy,5954e974df7099416eb5e8194d15e69364481e24,0,38,0.40625,1,139.55421749408984,88.55130575418221,7.717923889024513,0.0,255.0,0.0,0.40625,0.0,0.0,0.08125,0,0,0
test,1576,data\processed\exp_001_faces_224\test\1576.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1576.npy,fd69194bb67ba22dc14acefa5dcd3f56fab6d94e,0,38,0.40625,3,61.911421030831704,57.99451933463473,6.702110190780799,0.0,255.0,0.0,0.40625,0.0,0.0,0.08125,2,2,2
test,1582,data\processed\exp_001_faces_224\test\1582.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1582.npy,eef43e525deb02f012d09891118d5c40338d446b,0,38,0.40625,1,146.99203356950068,81.88376138984914,5.56640441076683,0.0,255.0,0.0,0.40625,0.0,0.0,0.08125,1,1,1
test,1601,data\processed\exp_001_faces_224\test\1601.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1601.npy,04cc4393f31928e4cc6007954616bbba704cd0e4,0,38,0.40625,2,119.95301356589147,76.26845969392456,8.098957679579456,0.0,255.0,0.0,0.40625,0.0,0.0,0.08125,0,0,0
test,1602,data\processed\exp_001_faces_224\test\1602.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1602.npy,fe3e9dbf8eb4515d2f7ea39d2ceb2a424be77c21,0,38,0.40625,1,99.99271472757555,77.69929054905239,5.010405793705053,0.0,247.0,0.0,0.40625,0.0,0.0,0.08125,2,2,2
test,1638,data\processed\exp_001_faces_224\test\1638.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1638.npy,d6d9f2db02c2fa851f43b61ccae0ba3970c850ff,0,38,0.40625,1,143.67157248677248,57.45983312888441,4.73646325168877,0.0,255.0,0.0,0.40625,0.0,0.0,0.08125,2,2,2
test,1733,data\processed\exp_001_faces_224\test\1733.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1733.npy,6c4fb346b7ab4f22e7c45d1e6517e9beb3c34fd8,0,38,0.40625,2,75.12518602447638,73.39658499697076,9.152781859986652,0.0,255.0,0.0,0.40625,0.0,0.0,0.08125,1,1,1
test,1785,data\processed\exp_001_faces_224\test\1785.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1785.npy,b36c042f62bb77c57a796540925f1799174b5d56,0,38,0.40625,4,77.07418439716312,64.96214395163864,8.072931461804671,0.0,255.0,0.0,0.40625,0.0,0.0,0.08125,1,1,1
test,1790,data\processed\exp_001_faces_224\test\1790.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1790.npy,c4164bab7b6ad844ea9ac2c572803b2d6ac28bcf,0,38,0.40625,1,159.54157033051723,61.6867013597532,6.551437221727623,0.0,255.0,0.0,0.40625,0.0,0.0,0.08125,0,0,0
test,1812,data\processed\exp_001_faces_224\test\1812.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1812.npy,2846015671242898ff909fdb3893b814d085785d,0,38,0.40625,6,61.28785832304706,59.18981298124392,5.736541415088333,0.0,255.0,0.0,0.40625,0.0,0.0,0.08125,0,0,0
test,815,data\processed\exp_001_faces_224\test\815.png,data\raw\kul-computer-vision-ga-1-2026\test\test_815.npy,2a17215988495c342bdfd948a34fd6a466d58d4e,0,40,0.375,1,150.7047027506655,58.069379342995944,4.550487312597836,0.0,255.0,0.0,0.375,0.022834203437514283,0.0,0.07842513051562715,0,0,0
test,124,data\processed\exp_001_faces_224\test\124.png,data\raw\kul-computer-vision-ga-1-2026\test\test_124.npy,de714d38ecbf18c8c593b6b324ff9c58ba7aa34c,0,39,0.390625,1,87.45482399010379,65.65135200345573,6.055692175508526,0.0,255.0,0.0,0.390625,0.0,0.0,0.078125,2,2,2
test,128,data\processed\exp_001_faces_224\test\128.png,data\raw\kul-computer-vision-ga-1-2026\test\test_128.npy,5965a399b2819effb0b33bdb7dacea9115876a53,0,39,0.390625,1,185.59025555555556,83.34572944607093,5.434591230026012,0.0,255.0,0.0,0.390625,0.0,0.0,0.078125,0,0,0
test,175,data\processed\exp_001_faces_224\test\175.png,data\raw\kul-computer-vision-ga-1-2026\test\test_175.npy,2f6867f071a670869ea8702d3484cbe1061e5dfe,0,39,0.390625,3,69.64600595285978,68.73633107695723,9.564038217089506,0.0,255.0,0.0,0.390625,0.0,0.0,0.078125,0,0,0
test,179,data\processed\exp_001_faces_224\test\179.png,data\raw\kul-computer-vision-ga-1-2026\test\test_179.npy,cfefa83691d8df3d1242c095874fc2a8b935af43,0,39,0.390625,3,62.38034188034188,44.65283914876461,6.3705687298307225,0.0,255.0,0.0,0.390625,0.0,0.0,0.078125,1,1,1
test,242,data\processed\exp_001_faces_224\test\242.png,data\raw\kul-computer-vision-ga-1-2026\test\test_242.npy,fa4b256099bb9690e3d5fc228fcf088cb2591a95,0,39,0.390625,2,120.560273211417,57.8483745487726,4.970843379811983,1.0,255.0,0.0,0.390625,0.0,0.0,0.078125,1,1,1
test,401,data\processed\exp_001_faces_224\test\401.png,data\raw\kul-computer-vision-ga-1-2026\test\test_401.npy,507555ccce22995c493c5d7fdaf60cad4623c725,0,39,0.390625,2,127.05090678669755,74.37241234598527,10.948507553618553,0.0,255.0,0.0,0.390625,0.0,0.0,0.078125,0,0,0
test,402,data\processed\exp_001_faces_224\test\402.png,data\raw\kul-computer-vision-ga-1-2026\test\test_402.npy,1cff972acafc24d0951f7f77c97a2450452018dc,0,39,0.390625,1,192.83951539491298,66.32498109699061,4.669188432008259,0.0,255.0,0.0,0.390625,0.0,0.0,0.078125,0,0,0
test,519,data\processed\exp_001_faces_224\test\519.png,data\raw\kul-computer-vision-ga-1-2026\test\test_519.npy,07798d92fd4ebe17cc71a03e268c63ff16b09d30,0,39,0.390625,1,70.27426729559748,86.57257874557112,7.517225585225214,0.0,255.0,0.0,0.390625,0.0,0.0,0.078125,1,1,1
test,798,data\processed\exp_001_faces_224\test\798.png,data\raw\kul-computer-vision-ga-1-2026\test\test_798.npy,1e07abbede1ff8b50e66f991c43333da43f55d91,0,39,0.390625,1,187.02492857920578,85.05899041869439,8.218668198563662,0.0,255.0,0.0,0.390625,0.0,0.0,0.078125,0,0,0
test,801,data\processed\exp_001_faces_224\test\801.png,data\raw\kul-computer-vision-ga-1-2026\test\test_801.npy,291bc2b5feb28e6f0aa05840d2549a02c0be49ed,0,39,0.390625,1,91.31800265633579,65.1463737946333,7.44380734433903,0.0,255.0,0.0,0.390625,0.0,0.0,0.078125,0,0,0
test,896,data\processed\exp_001_faces_224\test\896.png,data\raw\kul-computer-vision-ga-1-2026\test\test_896.npy,99bcab69d14139de6525815590ed5ca01f83c021,0,39,0.390625,9,75.21937142857143,74.56558505980172,8.4331620839221,0.0,255.0,0.0,0.390625,0.0,0.0,0.078125,1,1,1
